id,created_at,updated_at,distance,from_node_code,from_node_id,from_node_name,from_node_type,risk_probability,time,to_node_code,to_node_id,to_node_name,to_node_type
252871,1659244655984,,6307,C95,95,WinMart+ 384 Bạch Đằng,CUSTOMER,0.01,971,D48,48,Đệm sông hồng - Kho đệm,DEPOT
252872,1659244655985,,2938,C96,96,WinMart+ 95 Lý Nam Đế,CUSTOMER,0.01,505,D48,48,Đệm sông hồng - Kho đệm,DEPOT
252874,1659244655986,,2638,C98,98,WinMart+ Số 8 Lê Văn Linh,CUSTOMER,0.01,523,D48,48,Đệm sông hồng - Kho đệm,DEPOT
252887,1659244656251,,9788,C361,361,Điện máy xanh - 81 Lê Đức Thọ,CUSTOMER,0.01,1168,D42,42,Nhà phân phối sữa Meiji chính thức tại Việt Nam,DEPOT
252888,1659244656254,,9039,C362,362,Điện máy xanh - 55 P. Nguyễn Hoàng,CUSTOMER,0.01,1046,D42,42,Nhà phân phối sữa Meiji chính thức tại Việt Nam,DEPOT
252889,1659244656255,,9472,C363,363,Điện máy xanh - 70 Hồ Tùng Mậu,CUSTOMER,0.01,1040,D42,42,Nhà phân phối sữa Meiji chính thức tại Việt Nam,DEPOT
252890,1659244656257,,4616,C364,364,Điện máy xanh - 1174 Láng,CUSTOMER,0.01,907,D42,42,Nhà phân phối sữa Meiji chính thức tại Việt Nam,DEPOT
252892,1659244656259,,2419,C366,366,Siêu thị Điện máy XANH - 61 Đ. Lê Văn Lương,CUSTOMER,0.01,562,D42,42,Nhà phân phối sữa Meiji chính thức tại Việt Nam,DEPOT
252952,1659244660249,,3412,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,624,C126,126,WinMart+ 6-8 Phố Vọng,CUSTOMER
252953,1659244660270,,6218,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1066,C127,127,WinMart+ 281 Khâm Thiên,CUSTOMER
252954,1659244660270,,6455,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1128,C128,128,WinMart+ 150 Nguyễn Lương Bằng,CUSTOMER
252955,1659244660270,,4892,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,905,C129,129,WinMart+ 19 Lương Đình Của,CUSTOMER
252956,1659244660271,,4979,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,877,C130,130,WinMart+ 166 Kim Hoa,CUSTOMER
252957,1659244660271,,8369,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1429,C131,131,WinMart+ 129 Pháo Đài Láng,CUSTOMER
252958,1659244660272,,8484,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1403,C132,132,WinMart+ 37 Vũ Ngọc Phan,CUSTOMER
252959,1659244660272,,6918,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1499,C133,133,WinMart+ 28 Tôn Đức Thắng,CUSTOMER
252960,1659244660272,,7933,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1399,C134,134,WinMart+ 43 Giảng Võ,CUSTOMER
252961,1659244660273,,8617,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1444,C135,135,WinMart+  Trung Kính,CUSTOMER
252962,1659244660273,,7978,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1319,C136,136,WinMart+ 46 Hạ Đình,CUSTOMER
252963,1659244660273,,8225,D46,46,Kho Tiki Lĩnh Nam,DEPOT,0.01,1377,C137,137,WinMart+ 208 Khương Trung,CUSTOMER
253002,1659244661886,,16839,C101,101,"WinMart+ Khu đô thị mới, Gia Lâm",CUSTOMER,0.01,1992,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253003,1659244661887,,49580,C102,102,"WinMart+ Đinh Tiên Hoàng, Sơn Tây",CUSTOMER,0.01,4860,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253004,1659244661888,,10035,C103,103,"WinMart+ - 284 Tựu Liệt, Tam Hiệp, Thanh Trì",CUSTOMER,0.01,1610,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253010,1659244661892,,19755,C109,109,"WinMart+ - 543 Thanh Lương, Bích Hòa, Thanh Oai",CUSTOMER,0.01,2747,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253011,1659244661892,,35571,C110,110,WinMart+ 95 Ba Thá,CUSTOMER,0.01,4333,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253012,1659244661893,,43128,C111,111,"Vimart+ 85 Lê Lợi, Vân Đình, Ứng Hòa",CUSTOMER,0.01,4268,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253018,1659244661896,,14105,C117,117,"WinMart+ Đào Xuyên, Đa Tốn, Gia Lâm",CUSTOMER,0.01,1812,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253020,1659244661896,,4839,C119,119,WinMart+ 175 An Dương,CUSTOMER,0.01,1007,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253021,1659244661897,,9697,C120,120,WinMart+ 612A Lạc Long Quân,CUSTOMER,0.01,1610,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253022,1659244661897,,9279,C121,121,WinMart+ Packexim,CUSTOMER,0.01,1603,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253023,1659244661897,,5971,C122,122,WinMart+ Đội Cấn,CUSTOMER,0.01,1183,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253024,1659244661898,,5297,C123,123,WinMart+ 66 Đặng Tiến Đông,CUSTOMER,0.01,919,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253025,1659244661898,,5373,C124,124,WinMart+ 158 Thái Thịnh,CUSTOMER,0.01,987,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253026,1659244661899,,4392,C125,125,WinMart+ 71 Khương Thượng,CUSTOMER,0.01,847,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253052,1659244676091,,17346,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,2092,C101,101,"WinMart+ Khu đô thị mới, Gia Lâm",CUSTOMER
253053,1659244676094,,45127,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,4080,C102,102,"WinMart+ Đinh Tiên Hoàng, Sơn Tây",CUSTOMER
253054,1659244676095,,12263,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1905,C103,103,"WinMart+ - 284 Tựu Liệt, Tam Hiệp, Thanh Trì",CUSTOMER
253060,1659244676100,,20831,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,2808,C109,109,"WinMart+ - 543 Thanh Lương, Bích Hòa, Thanh Oai",CUSTOMER
253061,1659244676100,,35661,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,4394,C110,110,WinMart+ 95 Ba Thá,CUSTOMER
253062,1659244676101,,43138,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,4435,C111,111,"Vimart+ 85 Lê Lợi, Vân Đình, Ứng Hòa",CUSTOMER
253068,1659244676108,,14436,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1712,C117,117,"WinMart+ Đào Xuyên, Đa Tốn, Gia Lâm",CUSTOMER
253070,1659244676109,,2888,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,474,C119,119,WinMart+ 175 An Dương,CUSTOMER
253071,1659244676110,,4914,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,772,C120,120,WinMart+ 612A Lạc Long Quân,CUSTOMER
253072,1659244676110,,7435,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1079,C121,121,WinMart+ Packexim,CUSTOMER
253073,1659244676111,,2395,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,404,C122,122,WinMart+ Đội Cấn,CUSTOMER
253074,1659244676111,,5340,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,960,C123,123,WinMart+ 66 Đặng Tiến Đông,CUSTOMER
253075,1659244676111,,5815,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1034,C124,124,WinMart+ 158 Thái Thịnh,CUSTOMER
253076,1659244676112,,6032,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1098,C125,125,WinMart+ 71 Khương Thượng,CUSTOMER
253152,1659244680373,,4222,C126,126,WinMart+ 6-8 Phố Vọng,CUSTOMER,0.01,828,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253153,1659244680375,,6430,C127,127,WinMart+ 281 Khâm Thiên,CUSTOMER,0.01,1091,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253154,1659244680375,,6646,C128,128,WinMart+ 150 Nguyễn Lương Bằng,CUSTOMER,0.01,1116,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253155,1659244680376,,5851,C129,129,WinMart+ 19 Lương Đình Của,CUSTOMER,0.01,968,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253156,1659244680376,,5270,C130,130,WinMart+ 166 Kim Hoa,CUSTOMER,0.01,903,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253157,1659244680377,,8588,C131,131,WinMart+ 129 Pháo Đài Láng,CUSTOMER,0.01,1375,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253158,1659244680377,,7423,C132,132,WinMart+ 37 Vũ Ngọc Phan,CUSTOMER,0.01,1169,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253159,1659244680378,,7614,C133,133,WinMart+ 28 Tôn Đức Thắng,CUSTOMER,0.01,1301,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253160,1659244680378,,8277,C134,134,WinMart+ 43 Giảng Võ,CUSTOMER,0.01,1503,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253161,1659244680378,,8833,C135,135,WinMart+  Trung Kính,CUSTOMER,0.01,1463,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253162,1659244680379,,8426,C136,136,WinMart+ 46 Hạ Đình,CUSTOMER,0.01,1325,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253163,1659244680379,,7100,C137,137,WinMart+ 208 Khương Trung,CUSTOMER,0.01,1150,D46,46,Kho Tiki Lĩnh Nam,DEPOT
253202,1659244682009,,3163,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,677,C126,126,WinMart+ 6-8 Phố Vọng,CUSTOMER
253203,1659244682011,,2561,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,485,C127,127,WinMart+ 281 Khâm Thiên,CUSTOMER
253204,1659244682012,,3896,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,627,C128,128,WinMart+ 150 Nguyễn Lương Bằng,CUSTOMER
253205,1659244682013,,3224,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,536,C129,129,WinMart+ 19 Lương Đình Của,CUSTOMER
253206,1659244682013,,2420,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,375,C130,130,WinMart+ 166 Kim Hoa,CUSTOMER
253207,1659244682014,,6671,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,1224,C131,131,WinMart+ 129 Pháo Đài Láng,CUSTOMER
253208,1659244682015,,6705,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,1196,C132,132,WinMart+ 37 Vũ Ngọc Phan,CUSTOMER
253209,1659244682015,,3298,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,711,C133,133,WinMart+ 28 Tôn Đức Thắng,CUSTOMER
253210,1659244682016,,4003,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,841,C134,134,WinMart+ 43 Giảng Võ,CUSTOMER
253211,1659244682016,,7873,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,1357,C135,135,WinMart+  Trung Kính,CUSTOMER
253212,1659244682017,,7523,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,1218,C136,136,WinMart+ 46 Hạ Đình,CUSTOMER
253213,1659244682018,,7770,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT,0.01,1276,C137,137,WinMart+ 208 Khương Trung,CUSTOMER
253252,1659244696220,,18368,C101,101,"WinMart+ Khu đô thị mới, Gia Lâm",CUSTOMER,0.01,2178,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253253,1659244696224,,47272,C102,102,"WinMart+ Đinh Tiên Hoàng, Sơn Tây",CUSTOMER,0.01,4335,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253254,1659244696224,,14633,C103,103,"WinMart+ - 284 Tựu Liệt, Tam Hiệp, Thanh Trì",CUSTOMER,0.01,2293,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253260,1659244696227,,20999,C109,109,"WinMart+ - 543 Thanh Lương, Bích Hòa, Thanh Oai",CUSTOMER,0.01,2760,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253261,1659244696227,,35552,C110,110,WinMart+ 95 Ba Thá,CUSTOMER,0.01,4350,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253262,1659244696228,,43125,C111,111,"Vimart+ 85 Lê Lợi, Vân Đình, Ứng Hòa",CUSTOMER,0.01,4386,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253268,1659244696231,,17135,C117,117,"WinMart+ Đào Xuyên, Đa Tốn, Gia Lâm",CUSTOMER,0.01,2119,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253270,1659244696232,,2612,C119,119,WinMart+ 175 An Dương,CUSTOMER,0.01,413,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253271,1659244696232,,4477,C120,120,WinMart+ 612A Lạc Long Quân,CUSTOMER,0.01,755,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253272,1659244696233,,7045,C121,121,WinMart+ Packexim,CUSTOMER,0.01,1038,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253273,1659244696233,,2430,C122,122,WinMart+ Đội Cấn,CUSTOMER,0.01,441,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253274,1659244696234,,5525,C123,123,WinMart+ 66 Đặng Tiến Đông,CUSTOMER,0.01,948,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253275,1659244696234,,5573,C124,124,WinMart+ 158 Thái Thịnh,CUSTOMER,0.01,972,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253276,1659244696235,,5770,C125,125,WinMart+ 71 Khương Thượng,CUSTOMER,0.01,1050,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253387,1659244701125,,9736,D43,43,Tổng Kho - Vua Nệm,DEPOT,0.01,978,C361,361,Điện máy xanh - 81 Lê Đức Thọ,CUSTOMER
253388,1659244701125,,10485,D43,43,Tổng Kho - Vua Nệm,DEPOT,0.01,1099,C362,362,Điện máy xanh - 55 P. Nguyễn Hoàng,CUSTOMER
253389,1659244701126,,11137,D43,43,Tổng Kho - Vua Nệm,DEPOT,0.01,1318,C363,363,Điện máy xanh - 70 Hồ Tùng Mậu,CUSTOMER
253390,1659244701126,,14087,D43,43,Tổng Kho - Vua Nệm,DEPOT,0.01,1376,C364,364,Điện máy xanh - 1174 Láng,CUSTOMER
253392,1659244701128,,12871,D43,43,Tổng Kho - Vua Nệm,DEPOT,0.01,1243,C366,366,Siêu thị Điện máy XANH - 61 Đ. Lê Văn Lương,CUSTOMER
253402,1659244702133,,3054,C126,126,WinMart+ 6-8 Phố Vọng,CUSTOMER,0.01,509,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253403,1659244702141,,2311,C127,127,WinMart+ 281 Khâm Thiên,CUSTOMER,0.01,436,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253404,1659244702142,,2957,C128,128,WinMart+ 150 Nguyễn Lương Bằng,CUSTOMER,0.01,603,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253405,1659244702143,,3428,C129,129,WinMart+ 19 Lương Đình Của,CUSTOMER,0.01,575,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253406,1659244702144,,2433,C130,130,WinMart+ 166 Kim Hoa,CUSTOMER,0.01,473,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253407,1659244702145,,6595,C131,131,WinMart+ 129 Pháo Đài Láng,CUSTOMER,0.01,1246,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253408,1659244702146,,7891,C132,132,WinMart+ 37 Vũ Ngọc Phan,CUSTOMER,0.01,1242,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253409,1659244702146,,2667,C133,133,WinMart+ 28 Tôn Đức Thắng,CUSTOMER,0.01,555,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253410,1659244702147,,3266,C134,134,WinMart+ 43 Giảng Võ,CUSTOMER,0.01,697,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253411,1659244702148,,8347,C135,135,WinMart+  Trung Kính,CUSTOMER,0.01,1462,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253412,1659244702149,,7639,C136,136,WinMart+ 46 Hạ Đình,CUSTOMER,0.01,1348,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253413,1659244702150,,7569,C137,137,WinMart+ 208 Khương Trung,CUSTOMER,0.01,1224,D47,47,Tổng kho và Đại lý đệm Everon Bà Triệu,DEPOT
253452,1659244716313,,7207,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1322,C126,126,WinMart+ 6-8 Phố Vọng,CUSTOMER
253453,1659244716326,,4169,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,789,C127,127,WinMart+ 281 Khâm Thiên,CUSTOMER
253454,1659244716327,,4286,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,783,C128,128,WinMart+ 150 Nguyễn Lương Bằng,CUSTOMER
253455,1659244716328,,5817,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1056,C129,129,WinMart+ 19 Lương Đình Của,CUSTOMER
253456,1659244716328,,5891,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,967,C130,130,WinMart+ 166 Kim Hoa,CUSTOMER
253457,1659244716328,,4279,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,727,C131,131,WinMart+ 129 Pháo Đài Láng,CUSTOMER
253458,1659244716329,,5319,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,885,C132,132,WinMart+ 37 Vũ Ngọc Phan,CUSTOMER
253459,1659244716329,,2587,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,447,C133,133,WinMart+ 28 Tôn Đức Thắng,CUSTOMER
253460,1659244716330,,3292,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,559,C134,134,WinMart+ 43 Giảng Võ,CUSTOMER
253461,1659244716330,,5481,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,860,C135,135,WinMart+  Trung Kính,CUSTOMER
253462,1659244716331,,5763,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,921,C136,136,WinMart+ 46 Hạ Đình,CUSTOMER
253463,1659244716331,,9113,D48,48,Đệm sông hồng - Kho đệm,DEPOT,0.01,1526,C137,137,WinMart+ 208 Khương Trung,CUSTOMER
253502,1659244719526,,15002,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1704,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT
253503,1659244719529,,6199,D41,41,Đại Lý Th True Mart,DEPOT,0.01,866,D2,2,Kho hàng Big C THĂNG LONG,DEPOT
253504,1659244719530,,18966,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1794,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT
253505,1659244719531,,12813,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1938,D4,4,Kho hàng AEON Mall Long Biên,DEPOT
253506,1659244719532,,4642,D41,41,Đại Lý Th True Mart,DEPOT,0.01,780,D5,5,Công ty TNHH nước giải khát BlueSea (nước giải khát và đồ uống không cồn),DEPOT
253507,1659244719548,,29608,D41,41,Đại Lý Th True Mart,DEPOT,0.01,2431,D6,6,Vinamilk - XÍ NGHIỆP KHO VẬN HÀ NỘI,DEPOT
253508,1659244719550,,33813,D41,41,Đại Lý Th True Mart,DEPOT,0.01,3124,D7,7,Acecook - Nhà máy Bắc Ninh 1,DEPOT
253509,1659244719552,,8476,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1403,D8,8,CÔNG TY TNHH MTV TM VÀ DV HÙNG CƯỜNG,DEPOT
253510,1659244719553,,2878,D41,41,Đại Lý Th True Mart,DEPOT,0.01,454,D9,9,CÔNG TY TNHH TM VÀ DV HƯƠNG LINH,DEPOT
253511,1659244719555,,12834,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1845,D10,10,CÔNG TY CỔ PHẦN DỊCH VỤ HẠ TẦNG MẠNG,DEPOT
253512,1659244719556,,23579,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1916,D11,11,Công ty TNHH Thủ Đô- Tín Nghĩa ( Unilever - Gia Lâm- Long Biên- Đông Anh - Sóc Sơn),DEPOT
253513,1659244719557,,4420,D41,41,Đại Lý Th True Mart,DEPOT,0.01,771,D12,12,CÔNG TY CP THƯƠNG MẠI PHÚ THÁI HÀ NỘI (P&G),DEPOT
253514,1659244719558,,5225,D41,41,Đại Lý Th True Mart,DEPOT,0.01,676,D13,13,Công ty Đại Nam (phân phối đồ uống),DEPOT
253515,1659244719558,,6693,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1152,D14,14,Nhà phân phối Tuệ Minh (Pepsico),DEPOT
253516,1659244719559,,7383,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1225,D15,15,Công Ty Cổ Phần V-FOOD Việt Nam,DEPOT
253517,1659244719559,,6742,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1127,D16,16,CÔNG TY CỔ PHẦN HÀ NỘI FOODS VIỆT NAM,DEPOT
253518,1659244719560,,10159,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1374,D17,17,Công Ty Hoa Quả Sạch FUJI FRUIT,DEPOT
253519,1659244719560,,20734,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1731,D18,18,Công ty TNHH Thực Phẩm Sạch Thương Mại T&P,DEPOT
253520,1659244719561,,21860,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1680,D19,19,Công Ty TNHH Sản Xuất Bánh Hà Nội,DEPOT
253521,1659244719561,,3235,D41,41,Đại Lý Th True Mart,DEPOT,0.01,433,D20,20,Cửa hàng phân phối bánh kẹo Kinh Đô - Cầu Giấy,DEPOT
253522,1659244719562,,11219,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1866,D21,21,Lò Bánh Mì - Bánh Ngọt Duy Mùi,DEPOT
253523,1659244719562,,24445,D41,41,Đại Lý Th True Mart,DEPOT,0.01,2117,D22,22,Trung Tâm Cung Cấp Nông Sản VINECO,DEPOT
253524,1659244719562,,52084,D41,41,Đại Lý Th True Mart,DEPOT,0.01,3756,D23,23,VinEco Tam Dao,DEPOT
253525,1659244719563,,11757,D41,41,Đại Lý Th True Mart,DEPOT,0.01,1908,D24,24,Kho đông lạnh Công ty Thực Phẩm Thanh Nga,DEPOT
253526,1659244719563,,29212,D41,41,Đại Lý Th True Mart,DEPOT,0.01,2449,D25,25,Chi nhánh công ty TNHH nước giải khát Coca-cola Việt Nam tại Hà Nội,DEPOT
253587,1659244721235,,10648,C361,361,Điện máy xanh - 81 Lê Đức Thọ,CUSTOMER,0.01,1103,D43,43,Tổng Kho - Vua Nệm,DEPOT
253588,1659244721236,,10792,C362,362,Điện máy xanh - 55 P. Nguyễn Hoàng,CUSTOMER,0.01,1201,D43,43,Tổng Kho - Vua Nệm,DEPOT
253589,1659244721237,,11999,C363,363,Điện máy xanh - 70 Hồ Tùng Mậu,CUSTOMER,0.01,1299,D43,43,Tổng Kho - Vua Nệm,DEPOT
253590,1659244721237,,14279,C364,364,Điện máy xanh - 1174 Láng,CUSTOMER,0.01,1531,D43,43,Tổng Kho - Vua Nệm,DEPOT
253592,1659244721239,,11767,C366,366,Siêu thị Điện máy XANH - 61 Đ. Lê Văn Lương,CUSTOMER,0.01,1234,D43,43,Tổng Kho - Vua Nệm,DEPOT
253637,1659244728279,,8471,D44,44,Tổng kho Nội Thất Hưng Việt,DEPOT,0.01,1038,C361,361,Điện máy xanh - 81 Lê Đức Thọ,CUSTOMER
253638,1659244728280,,9219,D44,44,Tổng kho Nội Thất Hưng Việt,DEPOT,0.01,1160,C362,362,Điện máy xanh - 55 P. Nguyễn Hoàng,CUSTOMER
253639,1659244728280,,8794,D44,44,Tổng kho Nội Thất Hưng Việt,DEPOT,0.01,1254,C363,363,Điện máy xanh - 70 Hồ Tùng Mậu,CUSTOMER
253640,1659244728281,,11537,D44,44,Tổng kho Nội Thất Hưng Việt,DEPOT,0.01,1793,C364,364,Điện máy xanh - 1174 Láng,CUSTOMER
253642,1659244728282,,15474,D44,44,Tổng kho Nội Thất Hưng Việt,DEPOT,0.01,1935,C366,366,Siêu thị Điện máy XANH - 61 Đ. Lê Văn Lương,CUSTOMER
253652,1659244736429,,6587,C126,126,WinMart+ 6-8 Phố Vọng,CUSTOMER,0.01,1129,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253653,1659244736430,,3923,C127,127,WinMart+ 281 Khâm Thiên,CUSTOMER,0.01,686,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253654,1659244736431,,4460,C128,128,WinMart+ 150 Nguyễn Lương Bằng,CUSTOMER,0.01,829,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253655,1659244736431,,5808,C129,129,WinMart+ 19 Lương Đình Của,CUSTOMER,0.01,1022,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253656,1659244736432,,5127,C130,130,WinMart+ 166 Kim Hoa,CUSTOMER,0.01,903,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253657,1659244736432,,4287,C131,131,WinMart+ 129 Pháo Đài Láng,CUSTOMER,0.01,721,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253658,1659244736433,,5854,C132,132,WinMart+ 37 Vũ Ngọc Phan,CUSTOMER,0.01,937,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253659,1659244736433,,2673,C133,133,WinMart+ 28 Tôn Đức Thắng,CUSTOMER,0.01,482,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253660,1659244736434,,3238,C134,134,WinMart+ 43 Giảng Võ,CUSTOMER,0.01,594,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253661,1659244736434,,6039,C135,135,WinMart+  Trung Kính,CUSTOMER,0.01,937,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253662,1659244736434,,5331,C136,136,WinMart+ 46 Hạ Đình,CUSTOMER,0.01,823,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253663,1659244736435,,8074,C137,137,WinMart+ 208 Khương Trung,CUSTOMER,0.01,1431,D48,48,Đệm sông hồng - Kho đệm,DEPOT
253702,1659244739656,,12037,D1,1,Kho hàng AEON Mall Hà Đông,DEPOT,0.01,1621,D41,41,Đại Lý Th True Mart,DEPOT
253703,1659244739658,,6236,D2,2,Kho hàng Big C THĂNG LONG,DEPOT,0.01,958,D41,41,Đại Lý Th True Mart,DEPOT
253704,1659244739659,,18914,D3,3,Kho hàng MM Mega Market Hoàng Mai,DEPOT,0.01,1794,D41,41,Đại Lý Th True Mart,DEPOT
