id,distance,from_node_code,from_node_id,from_node_type,time,to_node_code,to_node_id,to_node_type
240404,47211,D36,36,DEPOT,4430,C5,5,CUSTOMER
240405,46301,D36,36,DEPOT,4258,C6,6,CUSTOMER
240406,42965,D36,36,DEPOT,3699,C7,7,CUSTOMER
240407,62141,D36,36,DEPOT,3949,C8,8,CUSTOMER
240408,41198,D36,36,DEPOT,3607,C9,9,CUSTOMER
240409,48487,D36,36,DEPOT,4394,C10,10,CUSTOMER
240410,59930,D36,36,DEPOT,3612,C11,11,CUSTOMER
240411,72475,D36,36,DEPOT,4514,C12,12,CUSTOMER
240412,62814,D36,36,DEPOT,4069,C13,13,CUSTOMER
240413,58185,D36,36,DEPOT,3394,C14,14,CUSTOMER
240414,56147,D36,36,DEPOT,5019,C15,15,CUSTOMER
240415,53400,D36,36,DEPOT,4798,C16,16,CUSTOMER
240425,22838,C51,51,CUSTOMER,1750,D34,34,DEPOT
240426,27148,C52,52,CUSTOMER,2493,D34,34,DEPOT
240427,20612,C53,53,CUSTOMER,1426,D34,34,DEPOT
240428,24384,C54,54,CUSTOMER,2134,D34,34,DEPOT
240429,23621,C55,55,CUSTOMER,1977,D34,34,DEPOT
240430,23348,C56,56,CUSTOMER,1979,D34,34,DEPOT
240431,21922,C57,57,CUSTOMER,1616,D34,34,DEPOT
240432,22910,C58,58,CUSTOMER,1863,D34,34,DEPOT
240433,25574,C59,59,CUSTOMER,2376,D34,34,DEPOT
240434,24752,C60,60,CUSTOMER,2177,D34,34,DEPOT
240436,21303,C62,62,CUSTOMER,1818,D34,34,DEPOT
240437,22720,C63,63,CUSTOMER,1779,D34,34,DEPOT
240438,20265,C64,64,CUSTOMER,1389,D34,34,DEPOT
240439,27543,C65,65,CUSTOMER,2693,D34,34,DEPOT
240440,20055,C66,66,CUSTOMER,1482,D34,34,DEPOT
240441,21337,C67,67,CUSTOMER,1650,D34,34,DEPOT
240442,25002,C68,68,CUSTOMER,2204,D34,34,DEPOT
240443,21012,C69,69,CUSTOMER,1552,D34,34,DEPOT
240444,28597,C70,70,CUSTOMER,2317,D34,34,DEPOT
240445,25175,C71,71,CUSTOMER,2149,D34,34,DEPOT
240446,18745,C72,72,CUSTOMER,1345,D34,34,DEPOT
240447,19514,C73,73,CUSTOMER,1389,D34,34,DEPOT
240448,27146,C74,74,CUSTOMER,2169,D34,34,DEPOT
240449,24713,C75,75,CUSTOMER,1760,D34,34,DEPOT
240450,16214,C101,101,CUSTOMER,1828,D33,33,DEPOT
240451,48461,C102,102,CUSTOMER,4644,D33,33,DEPOT
240452,8791,C103,103,CUSTOMER,1369,D33,33,DEPOT
240458,17669,C109,109,CUSTOMER,2493,D33,33,DEPOT
240459,33486,C110,110,CUSTOMER,4078,D33,33,DEPOT
240460,41043,C111,111,CUSTOMER,4014,D33,33,DEPOT
240466,13480,C117,117,CUSTOMER,1647,D33,33,DEPOT
240468,7319,C119,119,CUSTOMER,1235,D33,33,DEPOT
240469,11125,C120,120,CUSTOMER,1779,D33,33,DEPOT
240470,11752,C121,121,CUSTOMER,1860,D33,33,DEPOT
240471,7400,C122,122,CUSTOMER,1351,D33,33,DEPOT
240472,4137,C123,123,CUSTOMER,673,D33,33,DEPOT
240473,4213,C124,124,CUSTOMER,742,D33,33,DEPOT
240474,3232,C125,125,CUSTOMER,602,D33,33,DEPOT
240530,30441,D35,35,DEPOT,2595,C31,31,CUSTOMER
240531,34069,D35,35,DEPOT,2712,C32,32,CUSTOMER
240532,29781,D35,35,DEPOT,2463,C33,33,CUSTOMER
240533,34690,D35,35,DEPOT,2951,C34,34,CUSTOMER
240534,35344,D35,35,DEPOT,3062,C35,35,CUSTOMER
240535,31423,D35,35,DEPOT,2723,C36,36,CUSTOMER
240536,36083,D35,35,DEPOT,3003,C37,37,CUSTOMER
240537,28420,D35,35,DEPOT,2224,C38,38,CUSTOMER
240538,37212,D35,35,DEPOT,3205,C39,39,CUSTOMER
240539,33305,D35,35,DEPOT,2711,C40,40,CUSTOMER
240540,34165,D35,35,DEPOT,2882,C41,41,CUSTOMER
240541,37361,D35,35,DEPOT,3231,C42,42,CUSTOMER
240542,36882,D35,35,DEPOT,3127,C43,43,CUSTOMER
240543,36805,D35,35,DEPOT,3280,C44,44,CUSTOMER
240544,35480,D35,35,DEPOT,3071,C45,45,CUSTOMER
240545,37679,D35,35,DEPOT,3278,C46,46,CUSTOMER
240546,37219,D35,35,DEPOT,3154,C47,47,CUSTOMER
240547,35732,D35,35,DEPOT,3121,C48,48,CUSTOMER
240548,35178,D35,35,DEPOT,3059,C49,49,CUSTOMER
240549,33168,D35,35,DEPOT,2707,C50,50,CUSTOMER
240575,44750,C1,1,CUSTOMER,3778,D36,36,DEPOT
240576,64132,C2,2,CUSTOMER,3992,D36,36,DEPOT
240577,64001,C3,3,CUSTOMER,4238,D36,36,DEPOT
240578,45503,C4,4,CUSTOMER,3818,D36,36,DEPOT
240579,46808,C5,5,CUSTOMER,4114,D36,36,DEPOT
240580,44214,C6,6,CUSTOMER,3703,D36,36,DEPOT
240581,42608,C7,7,CUSTOMER,3502,D36,36,DEPOT
240582,63427,C8,8,CUSTOMER,3949,D36,36,DEPOT
240583,40198,C9,9,CUSTOMER,3296,D36,36,DEPOT
240584,48181,C10,10,CUSTOMER,4236,D36,36,DEPOT
240585,61545,C11,11,CUSTOMER,3686,D36,36,DEPOT
240586,73003,C12,12,CUSTOMER,4535,D36,36,DEPOT
240587,64132,C13,13,CUSTOMER,4028,D36,36,DEPOT
240588,59640,C14,14,CUSTOMER,3416,D36,36,DEPOT
240589,55542,C15,15,CUSTOMER,4808,D36,36,DEPOT
240590,53313,C16,16,CUSTOMER,4721,D36,36,DEPOT
240600,22809,D34,34,DEPOT,1759,C76,76,CUSTOMER
240601,25395,D34,34,DEPOT,2179,C77,77,CUSTOMER
240602,25812,D34,34,DEPOT,2190,C78,78,CUSTOMER
240603,46110,D34,34,DEPOT,3497,C79,79,CUSTOMER
240604,30545,D34,34,DEPOT,2844,C80,80,CUSTOMER
240605,22325,D34,34,DEPOT,1588,C81,81,CUSTOMER
240606,26905,D34,34,DEPOT,2244,C82,82,CUSTOMER
240607,30849,D34,34,DEPOT,2955,C83,83,CUSTOMER
240608,35050,D34,34,DEPOT,2548,C84,84,CUSTOMER
240609,22377,D34,34,DEPOT,1748,C85,85,CUSTOMER
240610,26682,D34,34,DEPOT,2262,C86,86,CUSTOMER
240617,30488,D34,34,DEPOT,2952,C93,93,CUSTOMER
240618,28154,D34,34,DEPOT,2566,C94,94,CUSTOMER
240619,31781,D34,34,DEPOT,3121,C95,95,CUSTOMER
240620,30127,D34,34,DEPOT,2787,C96,96,CUSTOMER
240622,29382,D34,34,DEPOT,2672,C98,98,CUSTOMER
240625,1907,D33,33,DEPOT,495,C126,126,CUSTOMER
240626,3130,D33,33,DEPOT,504,C127,127,CUSTOMER
240627,3367,D33,33,DEPOT,566,C128,128,CUSTOMER
240628,2696,D33,33,DEPOT,475,C129,129,CUSTOMER
240629,1891,D33,33,DEPOT,314,C130,130,CUSTOMER
240630,6142,D33,33,DEPOT,1164,C131,131,CUSTOMER
240631,6177,D33,33,DEPOT,1136,C132,132,CUSTOMER
240632,4221,D33,33,DEPOT,957,C133,133,CUSTOMER
240633,4845,D33,33,DEPOT,837,C134,134,CUSTOMER
240634,7344,D33,33,DEPOT,1297,C135,135,CUSTOMER
240635,6994,D33,33,DEPOT,1157,C136,136,CUSTOMER
240636,7241,D33,33,DEPOT,1215,C137,137,CUSTOMER
240675,53394,D37,37,DEPOT,3847,C1,1,CUSTOMER
240676,33758,D37,37,DEPOT,3518,C2,2,CUSTOMER
240677,44419,D37,37,DEPOT,3332,C3,3,CUSTOMER
240678,52645,D37,37,DEPOT,3776,C4,4,CUSTOMER
240679,34000,D37,37,DEPOT,3586,C5,5,CUSTOMER
240680,45323,D37,37,DEPOT,3846,C6,6,CUSTOMER
240681,57151,D37,37,DEPOT,4033,C7,7,CUSTOMER
240682,30685,D37,37,DEPOT,3109,C8,8,CUSTOMER
240683,44087,D37,37,DEPOT,3436,C9,9,CUSTOMER
240684,50613,D37,37,DEPOT,3473,C10,10,CUSTOMER
240685,38661,D37,37,DEPOT,2723,C11,11,CUSTOMER
240686,51331,D37,37,DEPOT,3651,C12,12,CUSTOMER
240687,31358,D37,37,DEPOT,3230,C13,13,CUSTOMER
240688,17687,D37,37,DEPOT,1691,C14,14,CUSTOMER
240689,66259,D37,37,DEPOT,5032,C15,15,CUSTOMER
240690,63146,D37,37,DEPOT,4749,C16,16,CUSTOMER
240730,31291,C31,31,CUSTOMER,2538,D35,35,DEPOT
240731,33449,C32,32,CUSTOMER,2765,D35,35,DEPOT
240732,29775,C33,33,CUSTOMER,2673,D35,35,DEPOT
240733,36129,C34,34,CUSTOMER,3165,D35,35,DEPOT
240734,36784,C35,35,CUSTOMER,3270,D35,35,DEPOT
240735,34526,C36,36,CUSTOMER,2873,D35,35,DEPOT
240736,35478,C37,37,CUSTOMER,3062,D35,35,DEPOT
240737,27785,C38,38,CUSTOMER,2474,D35,35,DEPOT
240738,36730,C39,39,CUSTOMER,3280,D35,35,DEPOT
240739,34311,C40,40,CUSTOMER,3174,D35,35,DEPOT
240740,34193,C41,41,CUSTOMER,3159,D35,35,DEPOT
240741,37073,C42,42,CUSTOMER,3253,D35,35,DEPOT
240742,36208,C43,43,CUSTOMER,3159,D35,35,DEPOT
240743,38436,C44,44,CUSTOMER,3526,D35,35,DEPOT
240744,34411,C45,45,CUSTOMER,3184,D35,35,DEPOT
240745,36530,C46,46,CUSTOMER,3238,D35,35,DEPOT
240746,36070,C47,47,CUSTOMER,3090,D35,35,DEPOT
240747,37610,C48,48,CUSTOMER,3371,D35,35,DEPOT
240748,34819,C49,49,CUSTOMER,3326,D35,35,DEPOT
240749,33326,C50,50,CUSTOMER,2989,D35,35,DEPOT
240780,39864,D36,36,DEPOT,3460,C31,31,CUSTOMER
240781,41581,D36,36,DEPOT,3621,C32,32,CUSTOMER
240782,40453,D36,36,DEPOT,3447,C33,33,CUSTOMER
240783,43714,D36,36,DEPOT,4001,C34,34,CUSTOMER
240784,45164,D36,36,DEPOT,4121,C35,35,CUSTOMER
240785,42065,D36,36,DEPOT,3686,C36,36,CUSTOMER
240786,43596,D36,36,DEPOT,3913,C37,37,CUSTOMER
240787,39604,D36,36,DEPOT,3295,C38,38,CUSTOMER
240788,44724,D36,36,DEPOT,4114,C39,39,CUSTOMER
240789,43921,D36,36,DEPOT,3792,C40,40,CUSTOMER
240790,44782,D36,36,DEPOT,3963,C41,41,CUSTOMER
240791,44874,D36,36,DEPOT,4141,C42,42,CUSTOMER
240792,44394,D36,36,DEPOT,4036,C43,43,CUSTOMER
240793,47421,D36,36,DEPOT,4360,C44,44,CUSTOMER
240794,46097,D36,36,DEPOT,4152,C45,45,CUSTOMER
240795,45191,D36,36,DEPOT,4187,C46,46,CUSTOMER
240796,44732,D36,36,DEPOT,4063,C47,47,CUSTOMER
240797,46348,D36,36,DEPOT,4201,C48,48,CUSTOMER
240798,45794,D36,36,DEPOT,4139,C49,49,CUSTOMER
240799,43785,D36,36,DEPOT,3788,C50,50,CUSTOMER
240800,20473,C76,76,CUSTOMER,1568,D34,34,DEPOT
240801,23886,C77,77,CUSTOMER,2268,D34,34,DEPOT
240802,23633,C78,78,CUSTOMER,2019,D34,34,DEPOT
240803,44589,C79,79,CUSTOMER,3258,D34,34,DEPOT
240804,28479,C80,80,CUSTOMER,2750,D34,34,DEPOT
240805,20218,C81,81,CUSTOMER,1391,D34,34,DEPOT
240806,25092,C82,82,CUSTOMER,2118,D34,34,DEPOT
240807,28724,C83,83,CUSTOMER,2666,D34,34,DEPOT
240808,30474,C84,84,CUSTOMER,2225,D34,34,DEPOT
240809,19485,C85,85,CUSTOMER,1567,D34,34,DEPOT
240810,24685,C86,86,CUSTOMER,2118,D34,34,DEPOT
240817,26995,C93,93,CUSTOMER,2626,D34,34,DEPOT
240818,25646,C94,94,CUSTOMER,2360,D34,34,DEPOT
240819,30349,C95,95,CUSTOMER,2947,D34,34,DEPOT
240820,25812,C96,96,CUSTOMER,2338,D34,34,DEPOT
240822,26636,C98,98,CUSTOMER,2497,D34,34,DEPOT
240825,1810,C126,126,CUSTOMER,268,D33,33,DEPOT
240826,2848,C127,127,CUSTOMER,453,D33,33,DEPOT
240827,3064,C128,128,CUSTOMER,478,D33,33,DEPOT
240828,2268,C129,129,CUSTOMER,330,D33,33,DEPOT
240829,1688,C130,130,CUSTOMER,265,D33,33,DEPOT
240830,5497,C131,131,CUSTOMER,1053,D33,33,DEPOT
240831,6648,C132,132,CUSTOMER,1000,D33,33,DEPOT
240832,4032,C133,133,CUSTOMER,664,D33,33,DEPOT
240833,4695,C134,134,CUSTOMER,866,D33,33,DEPOT
240834,8057,C135,135,CUSTOMER,1295,D33,33,DEPOT
240835,6519,C136,136,CUSTOMER,1132,D33,33,DEPOT
240836,6325,C137,137,CUSTOMER,982,D33,33,DEPOT
240860,10523,D30,30,DEPOT,1407,C361,361,CUSTOMER
240861,11272,D30,30,DEPOT,1528,C362,362,CUSTOMER
240862,11186,D30,30,DEPOT,1461,C363,363,CUSTOMER
240863,10226,D30,30,DEPOT,1730,C364,364,CUSTOMER
240865,8868,D30,30,DEPOT,1381,C366,366,CUSTOMER
240875,35175,C1,1,CUSTOMER,3858,D37,37,DEPOT
240876,31493,C2,2,CUSTOMER,3157,D37,37,DEPOT
240877,32879,C3,3,CUSTOMER,3450,D37,37,DEPOT
240878,42742,C4,4,CUSTOMER,3842,D37,37,DEPOT
240879,34662,C5,5,CUSTOMER,3671,D37,37,DEPOT
240880,34972,C6,6,CUSTOMER,3798,D37,37,DEPOT
240881,46457,C7,7,CUSTOMER,4007,D37,37,DEPOT
240882,30787,C8,8,CUSTOMER,3113,D37,37,DEPOT
240883,33860,C9,9,CUSTOMER,3546,D37,37,DEPOT
240884,40751,C10,10,CUSTOMER,3604,D37,37,DEPOT
240885,28906,C11,11,CUSTOMER,2851,D37,37,DEPOT
240886,41356,C12,12,CUSTOMER,3716,D37,37,DEPOT
240887,31493,C13,13,CUSTOMER,3192,D37,37,DEPOT
240888,17285,C14,14,CUSTOMER,1675,D37,37,DEPOT
240889,56254,C15,15,CUSTOMER,5095,D37,37,DEPOT
240890,53061,C16,16,CUSTOMER,4802,D37,37,DEPOT
240925,34729,D35,35,DEPOT,2927,C51,51,CUSTOMER
240926,37169,D35,35,DEPOT,3179,C52,52,CUSTOMER
240927,37659,D35,35,DEPOT,2924,C53,53,CUSTOMER
240928,41595,D35,35,DEPOT,3381,C54,54,CUSTOMER
240929,39940,D35,35,DEPOT,3369,C55,55,CUSTOMER
240930,39317,D35,35,DEPOT,3310,C56,56,CUSTOMER
240931,34652,D35,35,DEPOT,2762,C57,57,CUSTOMER
240932,40613,D35,35,DEPOT,3190,C58,58,CUSTOMER
240933,37246,D35,35,DEPOT,3411,C59,59,CUSTOMER
240934,36949,D35,35,DEPOT,3356,C60,60,CUSTOMER
240936,32110,D35,35,DEPOT,2535,C62,62,CUSTOMER
240937,39580,D35,35,DEPOT,3061,C63,63,CUSTOMER
240938,35157,D35,35,DEPOT,2857,C64,64,CUSTOMER
240939,38706,D35,35,DEPOT,3444,C65,65,CUSTOMER
240940,33691,D35,35,DEPOT,2592,C66,66,CUSTOMER
240941,37960,D35,35,DEPOT,2866,C67,67,CUSTOMER
240942,42491,D35,35,DEPOT,3457,C68,68,CUSTOMER
240943,37272,D35,35,DEPOT,3000,C69,69,CUSTOMER
240944,30049,D35,35,DEPOT,2490,C70,70,CUSTOMER
240945,41102,D35,35,DEPOT,3309,C71,71,CUSTOMER
240946,34424,D35,35,DEPOT,2655,C72,72,CUSTOMER
240947,35660,D35,35,DEPOT,2666,C73,73,CUSTOMER
240948,29802,D35,35,DEPOT,2543,C74,74,CUSTOMER
240949,29246,D35,35,DEPOT,2269,C75,75,CUSTOMER
240980,38415,C31,31,CUSTOMER,3091,D36,36,DEPOT
240981,40572,C32,32,CUSTOMER,3318,D36,36,DEPOT
240982,40165,C33,33,CUSTOMER,3231,D36,36,DEPOT
240983,43253,C34,34,CUSTOMER,3718,D36,36,DEPOT
240984,43908,C35,35,CUSTOMER,3823,D36,36,DEPOT
240985,41650,C36,36,CUSTOMER,3426,D36,36,DEPOT
240986,42602,C37,37,CUSTOMER,3615,D36,36,DEPOT
240987,39384,C38,38,CUSTOMER,3135,D36,36,DEPOT
240988,43853,C39,39,CUSTOMER,3833,D36,36,DEPOT
240989,43743,C40,40,CUSTOMER,3792,D36,36,DEPOT
240990,44299,C41,41,CUSTOMER,3737,D36,36,DEPOT
240991,44197,C42,42,CUSTOMER,3806,D36,36,DEPOT
240992,43332,C43,43,CUSTOMER,3712,D36,36,DEPOT
240993,45560,C44,44,CUSTOMER,4079,D36,36,DEPOT
240994,45643,C45,45,CUSTOMER,3829,D36,36,DEPOT
240995,43653,C46,46,CUSTOMER,3791,D36,36,DEPOT
240996,43194,C47,47,CUSTOMER,3643,D36,36,DEPOT
240997,44733,C48,48,CUSTOMER,3924,D36,36,DEPOT
240998,45474,C49,49,CUSTOMER,3926,D36,36,DEPOT
240999,43433,C50,50,CUSTOMER,3567,D36,36,DEPOT
241000,45152,D34,34,DEPOT,3347,C101,101,CUSTOMER
241001,20060,D34,34,DEPOT,1993,C102,102,CUSTOMER
241002,29015,D34,34,DEPOT,2684,C103,103,CUSTOMER
241008,26027,D34,34,DEPOT,2697,C109,109,CUSTOMER
241009,33106,D34,34,DEPOT,3647,C110,110,CUSTOMER
241010,46415,D34,34,DEPOT,4642,C111,111,CUSTOMER
241016,41412,D34,34,DEPOT,2975,C117,117,CUSTOMER
241018,29909,D34,34,DEPOT,2709,C119,119,CUSTOMER
241019,29888,D34,34,DEPOT,2426,C120,120,CUSTOMER
241020,31910,D34,34,DEPOT,2698,C121,121,CUSTOMER
241021,25814,D34,34,DEPOT,2097,C122,122,CUSTOMER
241022,24889,D34,34,DEPOT,2033,C123,123,CUSTOMER
241023,24363,D34,34,DEPOT,1935,C124,124,CUSTOMER
241024,25776,D34,34,DEPOT,2130,C125,125,CUSTOMER
241060,11923,C361,361,CUSTOMER,1512,D30,30,DEPOT
241061,11174,C362,362,CUSTOMER,1390,D30,30,DEPOT
241062,11607,C363,363,CUSTOMER,1384,D30,30,DEPOT
241063,10957,C364,364,CUSTOMER,1744,D30,30,DEPOT
241065,7854,C366,366,CUSTOMER,1248,D30,30,DEPOT
241080,46142,D37,37,DEPOT,3654,C31,31,CUSTOMER
241081,43807,D37,37,DEPOT,3371,C32,32,CUSTOMER
241082,44295,D37,37,DEPOT,3827,C33,33,CUSTOMER
241083,44619,D37,37,DEPOT,3557,C34,34,CUSTOMER
241084,43971,D37,37,DEPOT,3454,C35,35,CUSTOMER
241085,46085,D37,37,DEPOT,3833,C36,36,CUSTOMER
241086,42052,D37,37,DEPOT,3225,C37,37,CUSTOMER
241087,43446,D37,37,DEPOT,3676,C38,38,CUSTOMER
241088,42350,D37,37,DEPOT,3315,C39,39,CUSTOMER
241089,46105,D37,37,DEPOT,3808,C40,40,CUSTOMER
241090,54004,D37,37,DEPOT,3898,C41,41,CUSTOMER
241091,41144,D37,37,DEPOT,3144,C42,42,CUSTOMER
241092,41655,D37,37,DEPOT,3242,C43,43,CUSTOMER
241093,43042,D37,37,DEPOT,3510,C44,44,CUSTOMER
241094,35090,D37,37,DEPOT,3839,C45,45,CUSTOMER
241095,41761,D37,37,DEPOT,3195,C46,46,CUSTOMER
241096,41302,D37,37,DEPOT,3071,C47,47,CUSTOMER
241097,44450,D37,37,DEPOT,3534,C48,48,CUSTOMER
241098,35412,D37,37,DEPOT,3870,C49,49,CUSTOMER
241099,54208,D37,37,DEPOT,3979,C50,50,CUSTOMER
241110,4584,D31,31,DEPOT,749,C361,361,CUSTOMER
241111,4065,D31,31,DEPOT,679,C362,362,CUSTOMER
241112,2396,D31,31,DEPOT,349,C363,363,CUSTOMER
241113,6383,D31,31,DEPOT,868,C364,364,CUSTOMER
241115,8518,D31,31,DEPOT,1165,C366,366,CUSTOMER
241125,34205,C51,51,CUSTOMER,3195,D35,35,DEPOT
241126,36722,C52,52,CUSTOMER,3287,D35,35,DEPOT
241127,36007,C53,53,CUSTOMER,3028,D35,35,DEPOT
241128,36406,C54,54,CUSTOMER,3626,D35,35,DEPOT
241129,35644,C55,55,CUSTOMER,3469,D35,35,DEPOT
241130,35371,C56,56,CUSTOMER,3471,D35,35,DEPOT
241131,37386,C57,57,CUSTOMER,3014,D35,35,DEPOT
241132,39687,C58,58,CUSTOMER,3417,D35,35,DEPOT
241133,38629,C59,59,CUSTOMER,3566,D35,35,DEPOT
241134,38385,C60,60,CUSTOMER,3574,D35,35,DEPOT
241136,31200,C62,62,CUSTOMER,2740,D35,35,DEPOT
241137,38169,C63,63,CUSTOMER,3213,D35,35,DEPOT
241138,35660,C64,64,CUSTOMER,2991,D35,35,DEPOT
241139,38351,C65,65,CUSTOMER,3495,D35,35,DEPOT
241140,32366,C66,66,CUSTOMER,2806,D35,35,DEPOT
241141,37504,C67,67,CUSTOMER,3120,D35,35,DEPOT
241142,40452,C68,68,CUSTOMER,3638,D35,35,DEPOT
241143,36407,C69,69,CUSTOMER,3155,D35,35,DEPOT
241144,31096,C70,70,CUSTOMER,2471,D35,35,DEPOT
241145,40624,C71,71,CUSTOMER,3583,D35,35,DEPOT
241146,32197,C72,72,CUSTOMER,2669,D35,35,DEPOT
241147,34966,C73,73,CUSTOMER,2933,D35,35,DEPOT
241148,32552,C74,74,CUSTOMER,2618,D35,35,DEPOT
241149,30346,C75,75,CUSTOMER,2550,D35,35,DEPOT
241175,45346,D36,36,DEPOT,4007,C51,51,CUSTOMER
241176,44681,D36,36,DEPOT,4088,C52,52,CUSTOMER
241177,47096,D36,36,DEPOT,4130,C53,53,CUSTOMER
241178,65585,D36,36,DEPOT,4428,C54,54,CUSTOMER
241179,65316,D36,36,DEPOT,4394,C55,55,CUSTOMER
241180,46667,D36,36,DEPOT,4324,C56,56,CUSTOMER
241181,45268,D36,36,DEPOT,3842,C57,57,CUSTOMER
241182,48626,D36,36,DEPOT,4428,C58,58,CUSTOMER
241183,47863,D36,36,DEPOT,4491,C59,59,CUSTOMER
241184,47565,D36,36,DEPOT,4437,C60,60,CUSTOMER
241186,44223,D36,36,DEPOT,3879,C62,62,CUSTOMER
241187,48672,D36,36,DEPOT,4393,C63,63,CUSTOMER
241188,46546,D36,36,DEPOT,4075,C64,64,CUSTOMER
241189,62033,D36,36,DEPOT,3963,C65,65,CUSTOMER
241190,49156,D36,36,DEPOT,4340,C66,66,CUSTOMER
241191,70604,D36,36,DEPOT,4210,C67,67,CUSTOMER
241192,63946,D36,36,DEPOT,4245,C68,68,CUSTOMER
241193,46711,D36,36,DEPOT,4148,C69,69,CUSTOMER
241194,39447,D36,36,DEPOT,3394,C70,70,CUSTOMER
241195,66239,D36,36,DEPOT,3929,C71,71,CUSTOMER
241196,47711,D36,36,DEPOT,4248,C72,72,CUSTOMER
241197,70989,D36,36,DEPOT,4213,C73,73,CUSTOMER
241198,40444,D36,36,DEPOT,3505,C74,74,CUSTOMER
241199,44710,D36,36,DEPOT,4016,C75,75,CUSTOMER
241200,43885,C101,101,CUSTOMER,3227,D34,34,DEPOT
241201,20075,C102,102,CUSTOMER,2040,D34,34,DEPOT
241202,27205,C103,103,CUSTOMER,2548,D34,34,DEPOT
241208,25710,C109,109,CUSTOMER,2639,D34,34,DEPOT
241209,31927,C110,110,CUSTOMER,3510,D34,34,DEPOT
241210,46101,C111,111,CUSTOMER,4527,D34,34,DEPOT
241216,40778,C117,117,CUSTOMER,2988,D34,34,DEPOT
241218,27679,C119,119,CUSTOMER,2500,D34,34,DEPOT
241219,26883,C120,120,CUSTOMER,2184,D34,34,DEPOT
241220,29371,C121,121,CUSTOMER,2395,D34,34,DEPOT
241221,23646,C122,122,CUSTOMER,1893,D34,34,DEPOT
241222,22665,C123,123,CUSTOMER,1802,D34,34,DEPOT
241223,22214,C124,124,CUSTOMER,1736,D34,34,DEPOT
241224,24255,C125,125,CUSTOMER,2009,D34,34,DEPOT
241280,42264,C31,31,CUSTOMER,3596,D37,37,DEPOT
241281,33587,C32,32,CUSTOMER,3490,D37,37,DEPOT
241282,44014,C33,33,CUSTOMER,3736,D37,37,DEPOT
241283,33407,C34,34,CUSTOMER,3569,D37,37,DEPOT
241284,32758,C35,35,CUSTOMER,3458,D37,37,DEPOT
241285,45499,C36,36,CUSTOMER,3931,D37,37,DEPOT
241286,31783,C37,37,CUSTOMER,3308,D37,37,DEPOT
241287,43233,C38,38,CUSTOMER,3640,D37,37,DEPOT
241288,31405,C39,39,CUSTOMER,3250,D37,37,DEPOT
241289,34752,C40,40,CUSTOMER,3777,D37,37,DEPOT
241290,35057,C41,41,CUSTOMER,3832,D37,37,DEPOT
241291,30403,C42,42,CUSTOMER,3051,D37,37,DEPOT
241292,31688,C43,43,CUSTOMER,3298,D37,37,DEPOT
241293,32395,C44,44,CUSTOMER,3447,D37,37,DEPOT
241294,43536,C45,45,CUSTOMER,3976,D37,37,DEPOT
241295,31923,C46,46,CUSTOMER,3391,D37,37,DEPOT
241296,31463,C47,47,CUSTOMER,3243,D37,37,DEPOT
241297,33049,C48,48,CUSTOMER,3496,D37,37,DEPOT
241298,34208,C49,49,CUSTOMER,3736,D37,37,DEPOT
241299,35209,C50,50,CUSTOMER,3891,D37,37,DEPOT
241310,4281,C361,361,CUSTOMER,763,D31,31,DEPOT
241311,6011,C362,362,CUSTOMER,692,D31,31,DEPOT
241312,3974,C363,363,CUSTOMER,669,D31,31,DEPOT
241313,7326,C364,364,CUSTOMER,1062,D31,31,DEPOT
241315,10433,C366,366,CUSTOMER,1198,D31,31,DEPOT
241325,33608,D35,35,DEPOT,2627,C76,76,CUSTOMER
241326,41523,D35,35,DEPOT,3311,C77,77,CUSTOMER
241327,39915,D35,35,DEPOT,3399,C78,78,CUSTOMER
241328,38769,D35,35,DEPOT,3018,C79,79,CUSTOMER
241329,45240,D35,35,DEPOT,3655,C80,80,CUSTOMER
241330,36428,D35,35,DEPOT,2797,C81,81,CUSTOMER
241331,35058,D35,35,DEPOT,3012,C82,82,CUSTOMER
241332,45233,D35,35,DEPOT,3584,C83,83,CUSTOMER
241333,49146,D35,35,DEPOT,3533,C84,84,CUSTOMER
241334,32638,D35,35,DEPOT,2412,C85,85,CUSTOMER
241335,40783,D35,35,DEPOT,3211,C86,86,CUSTOMER
241342,38607,D35,35,DEPOT,3556,C93,93,CUSTOMER
241343,37437,D35,35,DEPOT,3442,C94,94,CUSTOMER
241344,42289,D35,35,DEPOT,3615,C95,95,CUSTOMER
241345,38523,D35,35,DEPOT,3451,C96,96,CUSTOMER
241347,37778,D35,35,DEPOT,3336,C98,98,CUSTOMER
241360,13242,D32,32,DEPOT,1738,C361,361,CUSTOMER
241361,13991,D32,32,DEPOT,1859,C362,362,CUSTOMER
241362,16350,D32,32,DEPOT,1533,C363,363,CUSTOMER
241363,8353,D32,32,DEPOT,1327,C364,364,CUSTOMER
241365,6376,D32,32,DEPOT,1009,C366,366,CUSTOMER
241375,44778,C51,51,CUSTOMER,3767,D36,36,DEPOT
241376,43845,C52,52,CUSTOMER,3840,D36,36,DEPOT
241377,45931,C53,53,CUSTOMER,3787,D36,36,DEPOT
241378,47638,C54,54,CUSTOMER,4272,D36,36,DEPOT
241379,46876,C55,55,CUSTOMER,4115,D36,36,DEPOT
241380,46603,C56,56,CUSTOMER,4117,D36,36,DEPOT
241381,44510,C57,57,CUSTOMER,3567,D36,36,DEPOT
241382,47455,C58,58,CUSTOMER,4207,D36,36,DEPOT
